,SMILES,Name,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar,SMILES,Electrolyte,Semiconductor,Solar simulator,Article DOI,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima,VOC,JSC,FF,PCE
49,N#C/C(C(=O)O)=C\c1ccc(s1)-c(c(=O)o2)cc(c23)ccc(c3)N(c4ccccc4)c5ccccc5,50,490.5292,6.8215,3,0,7,36,0,0,5,122.78,89.17,136.7582,66.674,N#C/C(=C\c1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2014.09.163,coumarin,489.0,566.0,540.0,9.52,0.65,3.36
50,N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(c(c23)nsn3)C#Cc4ccc(s4)-c(c(=O)o5)cc(c56)cc7c8c6C(C)(C)CCN8CCC7(C)C,51,714.8749,9.5385,5,0,6,50,0,0,8,205.04,114.338,191.0299,88.762,N#C/C(=C/c1ccc(s1)c1ccc(c2c1nsn2)C#Cc1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2017.01.115,coumarin,512.0,619.0,537.0,3.83,0.6559999999999999,1.35
51,N#C/C(C(=O)O)=C/c1ccc(cc1)-c2ccc(c(c23)nsn3)C#Cc4ccc(s4)-c(c(=O)o5)cc(c56)cc7c8c6C(C)(C)CCN8CCC7(C)C,52,708.8472,9.4908,5,0,6,51,0,0,8,176.8,116.505,194.6866,90.328,N#C/C(=C/c1ccc(cc1)c1ccc(c2c1nsn2)C#Cc1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2017.01.115,coumarin,490.0,578.0,678.0,13.31,0.6970000000000001,6.29
52,CCN(CC)c(c1)ccc(c12)cc(c(o2)=O)-c3ccc(c(F)c3)/C=C(/C#N)C(=O)O,53,406.4064,4.5065,3,0,5,30,0,0,3,94.54,82.67,111.3954,49.641,CCN(c1ccc2c(c1)oc(=O)c(c2)c1ccc(c(c1)F)/C=C(\C(=O)O)/C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2017.06.013,coumarin,450.0,,760.0,10.4,0.72,5.2
53,CCN(CC)c(c1)ccc(c12)cc(c(o2)=O)-c3ccc(c(Cl)c3)/C=C(/C#N)C(=O)O,54,422.861,4.9654,3,0,5,30,0,0,3,94.54,78.781,115.9838,51.702,CCN(c1ccc2c(c1)oc(=O)c(c2)c1ccc(c(c1)Cl)/C=C(\C(=O)O)/C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2017.06.013,coumarin,442.0,,748.0,8.3,0.73,4.1
54,CCN(CC)c(c1)ccc(c12)cc(c(o2)=O)-c3ccc(c(Br)c3)/C=C(/C#N)C(=O)O,55,467.312,5.0494,3,0,5,30,0,0,3,94.54,77.42,118.8018,52.358,CCN(c1ccc2c(c1)oc(=O)c(c2)c1ccc(c(c1)Br)/C=C(\C(=O)O)/C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2017.06.013,coumarin,433.0,,731.0,7.5,0.71,3.5
55,N#C/C(C(=O)O)=C/c1ccc(s1)-c(c(=O)o2)cc(c23)ccc(c3)N(c(c4)ccc(c45)c6c(C5)cccc6)c(c7)ccc(c78)c9c(C8)cccc9,56,666.7425,10.1475,3,0,7,50,0,0,9,122.78,113.506,194.389,94.644,N#CC(=Cc1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccc2c(c1)Cc1c2cccc1)c1ccc2c(c1)Cc1c2cccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G,10.1007/s11164-017-2962-z,coumarin,515.0,605.0,620.0,10.94,0.7,4.7
56,N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(s2)-c(c(=O)o3)cc(c34)ccc(c4)N(c(c5)ccc(c56)c7c(C6)cccc7)c(c8)ccc(c89)c1c(C9)cccc1,57,748.8662,11.8203,3,0,8,55,0,0,10,151.02,122.673,215.8685,106.002,N#CC(=Cc1ccc(s1)c1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccc2c(c1)Cc1c2cccc1)c1ccc2c(c1)Cc1c2cccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G,10.1007/s11164-017-2962-z,coumarin,497.0,581.0,610.0,12.97,0.64,5.06
57,N#C/C(C(=O)O)=C/c1ccc(cc1)-c2ccc(s2)-c(c(=O)o3)cc(c34)ccc(c4)N(c(c5)ccc(c56)c7c(C6)cccc7)c(c8)ccc(c89)c1c(C9)cccc1,58,742.8385,11.7726,3,0,8,56,0,0,10,122.78,124.84,219.5252,107.568,N#CC(=Cc1ccc(cc1)c1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccc2c(c1)Cc1c2cccc1)c1ccc2c(c1)Cc1c2cccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G,10.1007/s11164-017-2962-z,coumarin,493.0,572.0,670.0,14.53,0.61,5.94
58,N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c3ccc(cc3)-n4c(ccc(c5)C(C)(C)C)c5c(c46)cc(cc6)C(C)(C)C,59,614.8188,10.9664,1,0,8,44,0,0,6,122.5,96.004,178.4669,85.473,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp1055842,carbazole,468.0,589.0,720.0,10.9,0.57,2.48
59,c1cccc(c12)c3c(n2CCCC)ccc(c3)-c4ccc(c(c45)nsn5)-c6ccc(s6)C=C(C7SC(=S)N(C7=O)CC(=O)O)C8SC(=S)N(C8=O)CC(=O)O,60,844.0568,9.3986,6,0,12,55,0,2,8,317.19,134.838,224.1923,100.265,CCCCn1c2ccc(cc2c2c1cccc2)c1ccc(c2c1nsn2)c1ccc(s1)C=C(C1SC(=S)N(C1=O)CC(=O)O)C1SC(=S)N(C1=O)CC(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2014.04.016,"carbazole, benzothiadiazole",507.0,596.0,710.0,4.12,0.71,1.65
60,N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(cc2)-n3c(ccc(c4)C(C)(C)C)c4c(c35)cc(cc5)C(C)(C)C,61,532.6951,9.2936,1,0,7,39,0,0,5,94.26,86.837,156.9874,74.115,N#C/C(=C/c1ccc(s1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp1055842,carbazole,438.0,585.0,610.0,8.47,0.6,2.39
61,N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c(c3)ccc(c34)c5c6n4c7c(cc(cc7)C(C)(C)C)c6cc(c5)C(C)(C)C,62,612.8029,10.737,1,0,7,44,0,0,7,122.5,95.338,176.2858,84.699,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c5ra02720a,carbazole,461.0,,640.0,10.41,0.72,3.96
62,CCCCCCc1cc(sc1/C=C(\C#N)C(=O)O)-c2sc(cc2CCCCCC)-c(c3)ccc(c34)c5c6n4c7c(cc(cc7)C(C)(C)C)c6cc(c5)C(C)(C)C,63,781.1218,16.2714,1,0,15,56,0,0,7,122.5,113.672,232.3782,106.719,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c5ra02720a,carbazole,464.0,,720.0,7.01,0.74,2.85
63,CCCCCCCOc(c1)ccc(c12)c3c(n2CC)ccc(c3)-c4sc(c(c4)CCCCCC)-c5sc(c(c5)CCCCCC)-c6sc(/C=C(/C#N)C(=O)O)c(c6)CCCCCC,64,903.3509,19.5931,2,0,27,63,0,0,6,159.97,124.838,265.863,119.409,CCCCCCCOc1ccc2c(c1)n(CC)c1c2cc(cc1)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5 G,10.1039/b905831a,carbazole,483.0,,650.0,16.0,0.71,8.1
64,CCCCCCCOc(c1)ccc(c12)c3c(n2CC)ccc(c3)-c4sc(c(c4)CCCCCC)-c5sc(c(c5)CCCCCC)-c6sc(c(c6)CCCCCC)-c7sc(/C=C(/C#N)C(=O)O)c(c7)CCCCCC,65,1069.6341,24.0331,2,0,33,74,0,0,7,188.21,143.172,315.3887,141.777,CCCCCCCOc1ccc2c(c1)n(CC)c1c2cc(cc1)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5 G,10.1039/b905831a,carbazole,480.0,,700.0,14.5,0.69,7.3
65,c1cccc(c12)c3c(n2CC)ccc(c3)-c4cc(CCCCCC)c(s4)-c5cc(CCCCCC)c(s5)-c6sc(c(c6)CCCCCC)-c7sc(/C=C(\C#N)C(=O)O)c(c7)CCCCCC,66,955.4486,21.3522,1,0,26,66,0,0,7,178.98,129.005,281.2493,128.295,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1sc(cc1CCCCCC)c1ccc2c(c1)c1ccccc1n2CC,Iodide_Triiodide,TiO2,AM 1.5G,10.1021/cm8003276,carbazole,,,730.0,15.22,0.75,8.3
66,CCCC[C@H](CC)CN1c(c2Sc(c13)cccc3)ccc(c2)/C=C(\C#N)C(=O)O,67,406.5404,6.8023,1,0,7,29,1,1,3,89.63,66.835,120.613,52.767,CCCC[C@@H](CN1c2ccc(cc2Sc2c1cccc2)/C=C(/C(=O)O)\C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/ef900207y,phenothiazine,462.0,,675.0,12.52,0.6759999999999999,5.6
67,c1cccc(S2)c1N(c(c23)cccc3)c4ccc(cc4)N(c5ccc(cc5)/C=C6/C(=O)N(C(S6)=S)CC(=O)O)c7ccc(cc7)N8c(cccc9)c9Sc(c18)cccc1,68,841.0527,13.078,2,0,8,59,0,0,10,175.32,127.672,247.9269,118.197,OC(=O)CN1C(=S)S/C(=C\c2ccc(cc2)N(c2ccc(cc2)N2c3ccccc3Sc3c2cccc3)c2ccc(cc2)N2c3ccccc3Sc3c2cccc3)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.12.009,"triphenylamine, phenothiazine",468.0,543.0,570.0,4.7,0.78,2.1
68,N#C\C(C(=O)O)=C\c(s1)cc(c12)c3c(n2CC(CC)CCCC)c4c(s3)c5c(cc(s5)/C=C(\C#N)C(=O)O)n4CC(CC)CCCC,69,688.9222,10.8293,2,0,14,47,0,2,5,216.76,111.503,185.5737,81.27,CCCCC(Cn1c2c3n(CC(CCCC)CC)c4c(c3sc2c2c1sc(c2)/C=C(\C(=O)O)/C#N)sc(c4)/C=C(/C(=O)O)\C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2015.01.005,oligothiophene,555.0,,580.0,13.75,0.69,5.52
69,CCCCOc1cc(OCCCC)ccc1-c(cc2)cc(c23)Sc4c(N3CCCC)ccc(c4)-c5ccc(s5)-c6ccc(s6)/C=C(\C#N)C(=O)O,70,734.9889,12.4963,3,0,15,51,0,0,6,164.57,109.504,211.1062,97.021,CCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(cc1OCCCC)OCCCC)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ra01858c,phenothiazine,457.0,,706.0,16.36,0.645,7.5
70,c1cccc(c12)c3c(n2CCCC)ccc(c3)-c4ccc(c(c45)nsn5)-c6ccc(s6)/C=C(/C#N)C(=O)O,71,534.6513,7.8913,3,0,6,38,0,0,6,148.28,86.337,151.4075,71.061,CCCCn1c2ccc(cc2c2c1cccc2)c1ccc(c2c1nsn2)c1ccc(s1)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2014.04.016,"carbazole, benzothiadiazole",486.0,593.0,730.0,12.08,0.69,5.07
71,c1cccc(c12)c3c(n2CCCC)ccc(c3)-c4ccc(c(c45)nsn5)-c6ccc(cc6)/C=C(/C#N)C(=O)O,72,528.6236,7.8436,3,0,6,39,0,0,6,120.04,88.504,155.0642,72.627,CCCCn1c2ccc(cc2c2c1cccc2)c1ccc(c2c1nsn2)c1ccc(cc1)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2014.04.016,"carbazole, benzothiadiazole",441.0,568.0,767.0,10.99,0.69,5.4
72,c1cccc(c12)c3c(n2CC)ccc(c3)-c4cc(CCCCCC)c(s4)-c5sc(/C=C(\C#N)C(=O)O)c(c5)CCCCCC,73,622.8823,12.4722,1,0,14,44,0,0,5,122.5,92.337,182.1979,83.559,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1ccc2c(c1)c1ccccc1n2CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,carbazole,474.0,,792.0,10.2,0.65,5.1
73,CCCCCCc1c(/C=C(/C#N)C(=O)O)sc(c1)-c2sc(cc2CCCCCC)-c(c3)ccc(c34)n(c5c4cccc5)-c6ccccc6,74,670.9251,13.7,1,0,14,48,0,0,6,122.5,100.504,197.2275,92.813,CCCCCCc1cc(sc1c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC)c1ccc2c(c1)c1ccccc1n2c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,carbazole,473.0,,580.0,9.71,0.72,5.3
74,CCCCCCc1c(/C=C(/C#N)C(=O)O)sc(c1)-c2sc(cc2CCCCCC)-c(c3)ccc(c34)n(c5c4cccc5)-c6ccc(cc6)OC,75,700.9511,13.6836,2,0,15,50,0,0,6,131.73,105.671,203.6907,95.285,CCCCCCc1cc(sc1c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC)c1ccc2c(c1)c1ccccc1n2c1ccc(cc1)OC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,carbazole,472.0,,660.0,9.73,0.72,5.4
75,N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(c(c23)nsn3)-c4ccc(cc4)-n5c(cccc6)c6c(c57)cccc7,76,554.6409,8.1392,3,0,6,40,0,0,7,148.28,91.504,157.3119,76.645,N#CC(=Cc1ccc(s1)c1ccc(c2c1nsn2)c1ccc(cc1)n1c2ccccc2c2c1cccc2)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.07.002,carbazole,445.0,557.0,938.0,3.9,0.6809999999999999,1.56
76,N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(c(c23)nsn3)-c(c4)ccc(c45)n(c6c5cccc6)-c7ccccc7,77,554.6409,8.1392,3,0,6,40,0,0,7,148.28,91.504,157.3119,76.645,N#CC(=Cc1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)c1ccccc1n2c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.07.002,carbazole,474.0,589.0,627.0,7.37,0.6859999999999999,3.29
77,CCCCC(CC)Cn1c(c2c(c13)cccc3)ccc(c2)-c4ccc(c(c45)nsn5)-c6ccc(s6)/C=C(/C#N)C(=O)O,78,590.7576,9.5792,3,0,9,42,0,1,6,148.28,92.67,169.6823,78.401,CCCCC(Cn1c2ccc(cc2c2c1cccc2)c1ccc(c2c1nsn2)c1ccc(s1)C=C(C(=O)O)C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.07.002,carbazole,484.0,628.0,620.0,8.3,0.738,3.8
78,CCCCC(CC)COc1ccc(cc1)-n2c(c3c(c24)cccc4)ccc(c3)-c5ccc(c(c56)nsn6)-c7ccc(s7)/C=C(/C#N)C(=O)O,79,682.853,11.1394,4,0,11,49,0,1,7,157.51,107.504,195.9231,91.962,CCCCC(COc1ccc(cc1)n1c2ccc(cc2c2c1cccc2)c1ccc(c2c1nsn2)c1ccc(s1)C=C(C(=O)O)C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.07.002,carbazole,476.0,595.0,632.0,4.85,0.735,2.36
79,N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(c(c23)nsn3)-c(c4)ccc(c45)c6c(cccc6)n5-c7ccccc7,80,554.6409,8.1392,3,0,6,40,0,0,7,148.28,91.504,157.3119,76.645,N#CC(=Cc1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)n(c1ccccc1)c1c2cccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.07.002,carbazole,459.0,560.0,639.0,3.22,0.73,1.53
80,CCCCC(CC)COc1ccc(cc1)-n2c(cccc3)c3c(c24)ccc(c4)-c5ccc(c(c56)nsn6)-c7ccc(s7)/C=C(/C#N)C(=O)O,81,682.853,11.1394,4,0,11,49,0,1,7,157.51,107.504,195.9231,91.962,CCCCC(COc1ccc(cc1)n1c2ccccc2c2c1cc(cc2)c1ccc(c2c1nsn2)c1ccc(s1)C=C(C(=O)O)C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.07.002,carbazole,461.0,557.0,673.0,2.43,0.711,1.2
81,O=C(O)/C(C#N)=C/c1ccc(cc1)-c2ccc(cc2)C=3N(CCCCCC)C(=O)C(C34)=C(N(C4=O)CCCCCC)c5ccc(cc5)-c(c6)ccc(c67)N(c8c(S7)cccc8)CCCCCC,82,909.1864,13.65,3,0,21,67,0,0,8,130.25,144.506,276.228,121.841,CCCCCCn1c(c2ccc(cc2)c2ccc3c(c2)Sc2c(N3CCCCCC)cccc2)c2c(c1=O)c(n(c2=O)CCCCCC)c1ccc(cc1)c1ccc(cc1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2014.08.030,phenothiazine,500.0,,638.0,9.68,0.74,4.56
82,CCCCCCOc1ccc(cc1)N2c(c3Sc(c24)cc(cc4)/C=C(\C#N)C(=O)O)ccc(c3)-c(cc5)cc(c56)Sc7c(N6c8ccc(cc8)OCCCCCC)ccc(c7)-c(c9)ccc(c19)N(c2c(S1)cccc2)c1ccc(cc1)OCCCCCC,83,1217.6037,22.3152,4,0,24,88,0,0,12,174.4,178.674,366.7034,170.65,CCCCCCOc1ccc(cc1)N1c2ccc(cc2Sc2c1ccc(c2)c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OCCCCCC)ccc(c1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OCCCCCC)cccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm35556f,phenothiazine,496.0,661.0,820.0,12.98,0.6,6.44
83,CCCCCCOc1ccc(cc1)N2c(c3Sc(c24)cccc4)ccc(c3)-c(c5)ccc(c56)N(c7c(S6)cc(cc7)/C=C(\C#N)C(=O)O)c8ccc(cc8)OCCCCCC,84,844.0932,14.9511,3,0,16,61,0,0,8,136.63,128.505,252.2422,116.654,CCCCCCOc1ccc(cc1)N1c2ccc(cc2Sc2c1cccc2)c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OCCCCCC)ccc(c1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm35556f,phenothiazine,495.0,662.0,820.0,14.0,0.64,7.38
84,CCCCCCOc1ccc(cc1)N2c(cccc3)c3Sc(c24)cc(cc4)/C=C(\C#N)C(=O)O,85,470.5826,7.587,2,0,8,34,0,0,4,98.86,78.336,137.781,62.658,CCCCCCOc1ccc(cc1)N1c2ccccc2Sc2c1ccc(c2)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm35556f,phenothiazine,475.0,655.0,780.0,12.87,0.65,6.52
85,N#C/C(C(=O)O)=C\c(cc1)cc(c12)Sc3c(N2CCCCCC)ccc(c3)-c(cc4)cc(c45)Sc6c(N5CCCCCC)ccc(c6)-c(c7)ccc(c78)N(c9c(S8)cccc9)CCCCCC,86,941.3176,17.6346,1,0,18,67,0,0,9,146.71,134.172,287.981,129.967,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)Sc1c(N2CCCCCC)cccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm35556f,phenothiazine,478.0,675.0,820.0,10.25,0.6,5.05
86,CCCCCCN1c(c2Sc(c13)cccc3)ccc(c2)-c(c4)ccc(c45)N(CCCCCC)c6c(S5)cc(cc6)/C=C(\C#N)C(=O)O,87,659.9024,11.8307,1,0,12,47,0,0,6,118.17,98.837,199.7606,89.532,CCCCCCN1c2ccc(cc2Sc2c1cccc2)c1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm35556f,phenothiazine,477.0,676.0,690.0,13.2,0.62,5.63
87,CCN(CC)c1ccc(cc1)/C=C(\C#N)C(=O)O,88,244.289,2.6011,1,0,4,18,0,0,1,64.33,48.168,72.3806,30.277,CCN(c1ccc(cc1)/C=C(/C(=O)O)\C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.synthmet.2015.02.016,diethylamino,385.0,,540.0,3.64,0.65,1.29
88,O=C(O)CN1C(=O)/C(SC1=S)=C\c(cc2)cc(c23)Sc4c(N3C[C@@H](CC)CCCC)ccc(c4)/C=C5\SC(=S)N(C5=O)CC(=O)O,89,713.93,8.2378,4,0,12,46,1,1,5,258.54,116.004,196.4854,81.779,CCCC[C@@H](CN1c2ccc(cc2Sc2c1ccc(c2)/C=C\1/SC(=S)N(C1=O)CC(=O)O)/C=C/1\SC(=S)N(C1=O)CC(=O)O)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/ef900207y,phenothiazine,484.0,,525.0,3.94,0.628,1.3
89,CCCC[C@H](CC)CN1c(c2Sc(c13)cccc3)ccc(c2)/C=C4/SC(=S)N(C4=O)CC(=O)O,90,512.7071,7.5644,2,0,9,34,1,1,4,143.54,77.669,147.3502,63.329,CCCC[C@@H](CN1c2ccc(cc2Sc2c1cccc2)/C=C\1/SC(=S)N(C1=O)CC(=O)O)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/ef900207y,phenothiazine,477.0,,425.0,1.57,0.635,0.4
90,CCCC[C@H](CC)CN1c(ccc(c2)/C=C(\C#N)C(=O)O)c2Sc(c13)cc(cc3)/C=C(\C#N)C(=O)O,91,501.5967,6.7136,2,0,8,36,1,1,3,150.72,94.336,143.011,60.655,CCCC[C@@H](CN1c2ccc(cc2Sc2c1ccc(c2)/C=C(/C(=O)O)\C#N)/C=C(/C(=O)O)\C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/ef900207y,phenothiazine,469.0,,675.0,14.96,0.682,6.8
91,CCCCCCCCCCCC[C@@H](CCCCCCCCCC)CN1c(c2Sc(c13)cc(cc3)N4CCCC4)ccc(c2)/C=C5\SC(=S)N(C5=O)CC(=O)O,92,806.2375,15.4868,2,0,26,55,1,1,5,146.78,109.336,242.935,100.606,CCCCCCCCCCCC[C@H](CN1c2ccc(cc2Sc2c1ccc(c2)N1CCCC1)/C=C/1\SC(=S)N(C1=O)CC(=O)O)CCCCCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jo202608w,phenothiazine,536.0,659.0,575.0,1.28,0.58,0.5
92,CCCCCCCCCCCC[C@@H](CCCCCCCCCC)CN1c(ccc(c2)/C=C3\SC(=S)N(C3=O)CC(=O)O)c2Sc(c14)cc(cc4)-n5c(cccc6)c6c(c57)cccc7,93,902.3231,18.049,2,0,26,63,1,1,7,148.47,126.004,270.6863,119.18,CCCCCCCCCCCC[C@H](CN1c2ccc(cc2Sc2c1ccc(c2)n1c2ccccc2c2c1cccc2)/C=C/1\SC(=S)N(C1=O)CC(=O)O)CCCCCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jo202608w,phenothiazine,478.0,657.0,615.0,3.64,0.57,1.3
93,CCCCCCCCCCCC[C@@H](CCCCCCCCCC)CN1c(ccc(c2)/C=C3/SC(=S)N(C3=O)CC(=O)O)c2Sc(c14)cc(cc4)N5c(cccc6)c6Sc(c57)cccc7,94,934.3881,18.4846,2,0,26,64,1,1,7,172.08,127.837,280.7528,122.114,CCCCCCCCCCCC[C@H](CN1c2ccc(cc2Sc2c1ccc(c2)N1c2ccccc2Sc2c1cccc2)/C=C\1/SC(=S)N(C1=O)CC(=O)O)CCCCCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jo202608w,phenothiazine,472.0,636.0,698.0,3.87,0.65,1.8
94,O=C(O)CN1C(=O)/C(SC1=S)=C/c(cc2)cc(c23)Sc4c(N3CCCCCC)ccc(c4)-c(c5)ccc(c56)N(c7c(S6)cccc7)CCCCCC,95,766.0691,12.5928,2,0,14,52,0,0,7,172.08,109.671,226.4978,100.094,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)/C=C/1\SC(=S)N(C1=O)CC(=O)O)c1ccc2c(c1)Sc1c(N2CCCCCC)cccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jo202608w,phenothiazine,503.0,688.0,683.0,4.46,0.6,1.9
95,Cc1ccc(cc1)-c(cc2)cc(c23)Sc4c(N3CCCCCC)ccc(c4)/C=C5\SC(=S)N(C5=O)CC(=O)O,96,574.7765,8.7935,2,0,9,39,0,0,5,143.54,87.337,168.4548,74.418,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(cc1)C)/C=C/1\SC(=S)N(C1=O)CC(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jo202608w,phenothiazine,471.0,655.0,638.0,3.33,0.57,1.2
