VOC,JSC,FF,PCE,Electrolyte,Active area,Co-adsorbent,Co-sensitizer,Semiconductor,Dye loading,Exposure time,Solar simulator,Performance comment,Article author,Article title,Article journal,Article volume,Article DOI,Article pages,Article issue nr,Article EID,Article year,Article year,Article electronic id,Article keywords,Molecule SMILE,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima,Molecule spectrum solvent
470,17.1,0.45,3.6,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI)-0.1 M LiI-0.05 M I2 in methoxyacetonitrile (MAN)",0.25,-,-,TiO2 film (15 uM thick),-,12 hours,AM 1.5G 100mW/cm2,-,Kohjiro Hara and Zhong-Sheng Wang and Tadatake Sato and Akihiro Furube and Ryuzi Katoh and Hideki Sugihara and Yasufumi Dan-oh and Chiaki Kasada and Akira Shinpo and Sadaharu Suga,Oligothiophene-Containing Coumarin Dyes for Efficient Dye-Sensitized Solar Cells,The Journal of Physical Chemistry B,109,10.1021/jp0518557,15476--15482,32,,01/01/2005,Hara_2005,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
450,13.7,0.5,3.1,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1MLiI and 0.05M I2 in methoxyacetonitrile(MAN)",0.25,-,-,TiO2 film (14 uM thick),-,12 hours,AM 1.5G 100mW/cm2,-,Kohjiro Hara and Yasufumi Dan-oh and Chiaki Kasada and Yasuyo Ohga and Akira Shinpo and Sadaharu Suga and Kazuhiro Sayama and Hironori Arakawa,Effect of Additives on the Photovoltaic Performance of Coumarin-Dye-Sensitized Nanocrystalline {TiO}2Solar Cells,Langmuir,20,10.1021/la0357615,4205--4210,10,,01/01/2004,Hara_2004,,,N#C/C(=C/C=C/C=C/c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,486,520,"methanol, tert-butyl alcohol-acetonitrile"
490,14.5,0.46,3.3,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1MLiI and 0.05M I2 in methoxyacetonitrile(MAN)",0.25,5  mM DCA,-,TiO2 film (14 uM thick),-,12 hours,AM 1.5G 100mW/cm2,-,Kohjiro Hara and Yasufumi Dan-oh and Chiaki Kasada and Yasuyo Ohga and Akira Shinpo and Sadaharu Suga and Kazuhiro Sayama and Hironori Arakawa,Effect of Additives on the Photovoltaic Performance of Coumarin-Dye-Sensitized Nanocrystalline {TiO}2Solar Cells,Langmuir,20,10.1021/la0357615,4205--4210,10,,01/01/2004,Hara_2004,,,N#C/C(=C/C=C/C=C/c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,486,520,"methanol, tert-butyl alcohol-acetonitrile"
510,14.6,0.51,3.8,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1MLiI and 0.05M I2 in methoxyacetonitrile(MAN)",0.25,20  mM DCA,-,TiO2 film (14 uM thick),-,12 hours,AM 1.5G 100mW/cm2,-,Kohjiro Hara and Yasufumi Dan-oh and Chiaki Kasada and Yasuyo Ohga and Akira Shinpo and Sadaharu Suga and Kazuhiro Sayama and Hironori Arakawa,Effect of Additives on the Photovoltaic Performance of Coumarin-Dye-Sensitized Nanocrystalline {TiO}2Solar Cells,Langmuir,20,10.1021/la0357615,4205--4210,10,,01/01/2004,Hara_2004,,,N#C/C(=C/C=C/C=C/c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,486,520,"methanol, tert-butyl alcohol-acetonitrile"
540,14.7,0.49,3.9,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1MLiI and 0.05M I2 in methoxyacetonitrile(MAN)",0.25,40  mM DCA,-,TiO2 film (14 uM thick),-,12 hours,AM 1.5G 100mW/cm2,-,Kohjiro Hara and Yasufumi Dan-oh and Chiaki Kasada and Yasuyo Ohga and Akira Shinpo and Sadaharu Suga and Kazuhiro Sayama and Hironori Arakawa,Effect of Additives on the Photovoltaic Performance of Coumarin-Dye-Sensitized Nanocrystalline {TiO}2Solar Cells,Langmuir,20,10.1021/la0357615,4205--4210,10,,01/01/2004,Hara_2004,,,N#C/C(=C/C=C/C=C/c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,486,520,"methanol, tert-butyl alcohol-acetonitrile"
420,15.3,0.44,2.8,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1MLiI and 0.05M I2 in methoxyacetonitrile(MAN)",0.25,-,-,TiO2 film (14 uM thick),-,12 hours,AM 1.5G 100mW/cm2,-,Kohjiro Hara and Yasufumi Dan-oh and Chiaki Kasada and Yasuyo Ohga and Akira Shinpo and Sadaharu Suga and Kazuhiro Sayama and Hironori Arakawa,Effect of Additives on the Photovoltaic Performance of Coumarin-Dye-Sensitized Nanocrystalline {TiO}2Solar Cells,Langmuir,20,10.1021/la0357615,4205--4210,10,,01/01/2004,Hara_2004,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
460,16.2,0.44,3.3,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1MLiI and 0.05M I2 in methoxyacetonitrile(MAN)",0.25,20  mM DCA,-,TiO2 film (14 uM thick),-,12 hours,AM 1.5G 100mW/cm2,-,Kohjiro Hara and Yasufumi Dan-oh and Chiaki Kasada and Yasuyo Ohga and Akira Shinpo and Sadaharu Suga and Kazuhiro Sayama and Hironori Arakawa,Effect of Additives on the Photovoltaic Performance of Coumarin-Dye-Sensitized Nanocrystalline {TiO}2Solar Cells,Langmuir,20,10.1021/la0357615,4205--4210,10,,01/01/2004,Hara_2004,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
490,16.9,0.47,3.9,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1MLiI and 0.05M I2 in methoxyacetonitrile(MAN)",0.25,50  mM DCA,-,TiO2 film (14 uM thick),-,12 hours,AM 1.5G 100mW/cm2,-,Kohjiro Hara and Yasufumi Dan-oh and Chiaki Kasada and Yasuyo Ohga and Akira Shinpo and Sadaharu Suga and Kazuhiro Sayama and Hironori Arakawa,Effect of Additives on the Photovoltaic Performance of Coumarin-Dye-Sensitized Nanocrystalline {TiO}2Solar Cells,Langmuir,20,10.1021/la0357615,4205--4210,10,,01/01/2004,Hara_2004,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
490,16.6,0.49,4,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1MLiI and 0.05M I2 in methoxyacetonitrile(MAN)",0.25,70  mM DCA,-,TiO2 film (14 uM thick),-,12 hours,AM 1.5G 100mW/cm2,-,Kohjiro Hara and Yasufumi Dan-oh and Chiaki Kasada and Yasuyo Ohga and Akira Shinpo and Sadaharu Suga and Kazuhiro Sayama and Hironori Arakawa,Effect of Additives on the Photovoltaic Performance of Coumarin-Dye-Sensitized Nanocrystalline {TiO}2Solar Cells,Langmuir,20,10.1021/la0357615,4205--4210,10,,01/01/2004,Hara_2004,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
660,15.6,0.7,7.2,0.6 M DMPImI-0.1 M LiI-0.05 M I2-0.5 M TBP in AN,0.25,40  mM DCA,-,TiO2 film (14 uM thick),-,12 hours,AM 1.5G 100mW/cm2,-,Kohjiro Hara and Yasufumi Dan-oh and Chiaki Kasada and Yasuyo Ohga and Akira Shinpo and Sadaharu Suga and Kazuhiro Sayama and Hironori Arakawa,Effect of Additives on the Photovoltaic Performance of Coumarin-Dye-Sensitized Nanocrystalline {TiO}2Solar Cells,Langmuir,20,10.1021/la0357615,4205--4210,10,,01/01/2004,Hara_2004,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
690,15.3,0.71,7.5,0.6 M DMPImI-0.1 M LiI-0.05 M I2-1.0 M TBP in AN,0.25,40  mM DCA,-,TiO2 film (14 uM thick),-,12 hours,AM 1.5G 100mW/cm2,-,Kohjiro Hara and Yasufumi Dan-oh and Chiaki Kasada and Yasuyo Ohga and Akira Shinpo and Sadaharu Suga and Kazuhiro Sayama and Hironori Arakawa,Effect of Additives on the Photovoltaic Performance of Coumarin-Dye-Sensitized Nanocrystalline {TiO}2Solar Cells,Langmuir,20,10.1021/la0357615,4205--4210,10,,01/01/2004,Hara_2004,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
730,14.7,0.7,7.5,0.6 M DMPImI-0.1 M LiI-0.05 M I2-2.0 M TBP in AN,0.25,40  mM DCA,-,TiO2 film (14 uM thick),-,12 hours,AM 1.5G 100mW/cm2,-,Kohjiro Hara and Yasufumi Dan-oh and Chiaki Kasada and Yasuyo Ohga and Akira Shinpo and Sadaharu Suga and Kazuhiro Sayama and Hironori Arakawa,Effect of Additives on the Photovoltaic Performance of Coumarin-Dye-Sensitized Nanocrystalline {TiO}2Solar Cells,Langmuir,20,10.1021/la0357615,4205--4210,10,,01/01/2004,Hara_2004,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
616,15.22,0.757,7.09,"0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), 0.5 m 4-tert-butylpyridine (TBP), 0.05 m I2 and 0.1 m LiI in CH3CN",0.16,40 mM DCA,-,"TiO2 film (14 um, 20 nm particle +4um scattering layer )",97 nmol/cm2,12 hours,AM 1.5G 100mW/cm2,-,In Taek Choi{\hspace{0.167em}} and Myung Jong Ju{\hspace{0.167em}} and Sang Hyun Song and Sang Gyun Kim and Dae Won Cho and Chan Im and Hwan Kyu Kim,Tailor-Made Hole-Conducting Coadsorbents for Highly Efficient Organic Dye-Sensitized Solar Cells,Chemistry - A European Journal,19,10.1002/chem.201301658,15545--15555,46,,01/01/2013,Choi__2013,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
677,16.76,0.753,8.54,"0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), 0.5 m 4-tert-butylpyridine (TBP), 0.05 m I2 and 0.1 m LiI in CH3CN",0.16,1 mM CCCC[C@@H](COc1ccc(cc1)c1ccc2c(c1)Sc1c(N2c2ccc(cc2)C(=O)O)ccc(c1)c1ccc(cc1)OC[C@H](CCCC)CC)CC,-,"TiO2 film (14 um, 20 nm particle +4um scattering layer )",75 nmol/cm2,12 hours,AM 1.5G 100mW/cm2,-,In Taek Choi{\hspace{0.167em}} and Myung Jong Ju{\hspace{0.167em}} and Sang Hyun Song and Sang Gyun Kim and Dae Won Cho and Chan Im and Hwan Kyu Kim,Tailor-Made Hole-Conducting Coadsorbents for Highly Efficient Organic Dye-Sensitized Solar Cells,Chemistry - A European Journal,19,10.1002/chem.201301658,15545--15555,46,,01/01/2013,Choi__2013,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
740,16.56,0.73,8.95,"0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), 0.5 m 4-tert-butylpyridine (TBP), 0.05 m I2 and 0.1 m LiI in CH3CN",0.16,1 mM CCCC[C@@H](COc1ccc(cc1)c1ccc2c(c1)Sc1c(N2[C@@H]2CC=C(C=C2)c2ccc(cc2)C(=O)O)ccc(c1)c1ccc(cc1)OC[C@H](CCCC)CC)CC,-,"TiO2 film (14 um, 20 nm particle +4um scattering layer )",57 nmol/cm2,12 hours,AM 1.5G 100mW/cm2,-,In Taek Choi{\hspace{0.167em}} and Myung Jong Ju{\hspace{0.167em}} and Sang Hyun Song and Sang Gyun Kim and Dae Won Cho and Chan Im and Hwan Kyu Kim,Tailor-Made Hole-Conducting Coadsorbents for Highly Efficient Organic Dye-Sensitized Solar Cells,Chemistry - A European Journal,19,10.1002/chem.201301658,15545--15555,46,,01/01/2013,Choi__2013,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
715,16.92,0.734,8.88,"0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), 0.5 m 4-tert-butylpyridine (TBP), 0.05 m I2 and 0.1 m LiI in CH3CN",0.16,1 mM C(C)C(COC1=CC=C(C=C1)C=1C=CC=2N(C3=CC=C(C=C3C2C1)C1=CC=C(C=C1)OCC(CCCC)CC)C1=CC=C(C(=O)O)C=C1)CCCC,-,"TiO2 film (14 um, 20 nm particle +4um scattering layer )",-,12 hours,AM 1.5G 100mW/cm2,-,In Taek Choi{\hspace{0.167em}} and Myung Jong Ju{\hspace{0.167em}} and Sang Hyun Song and Sang Gyun Kim and Dae Won Cho and Chan Im and Hwan Kyu Kim,Tailor-Made Hole-Conducting Coadsorbents for Highly Efficient Organic Dye-Sensitized Solar Cells,Chemistry - A European Journal,19,10.1002/chem.201301658,15545--15555,46,,01/01/2013,Choi__2013,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
702,15.38,0.7848,8.47,"0.6 M DMPII, 0.5 M TBP, 0.05 M I2 and 0.1M LiI in CH3CN",0.16,7 mM CC1(C2=CC=CC=C2C=2C=CC(=CC12)N(C1=CC=C(C(=O)O)C=C1)C1=CC=2C(C3=CC=CC=C3C2C=C1)(C)C)C,-,"TiO2 film (14 um, 20 nm particle +4um scattering layer )",-,12 hours,AM 1.5G 100mW/cm2,-,In Taek Choi{\hspace{0.167em}} and Myung Jong Ju{\hspace{0.167em}} and Sang Hyun Song and Sang Gyun Kim and Dae Won Cho and Chan Im and Hwan Kyu Kim,Tailor-Made Hole-Conducting Coadsorbents for Highly Efficient Organic Dye-Sensitized Solar Cells,Chemistry - A European Journal,19,10.1002/chem.201301658,15545--15555,46,,01/01/2013,Choi__2013,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
663,18.01,0.7616,9.09,"0.6 M DMPII, 0.5 M TBP, 0.05 M I2 and 0.1M LiI in CH3CN",0.16,7 mM CC1(C2=CC=CC=C2C=2C=CC(=CC12)N(C1=CC=C(C(=O)O)C=C1)C1=CC=2C(C3=CC=CC=C3C2C=C1)(C)C)C,-,"TiO2 film (14 um, 13 nm particle +4um scattering layer )",-,12 hours,AM 1.5G 100mW/cm2,-,In Taek Choi{\hspace{0.167em}} and Myung Jong Ju{\hspace{0.167em}} and Sang Hyun Song and Sang Gyun Kim and Dae Won Cho and Chan Im and Hwan Kyu Kim,Tailor-Made Hole-Conducting Coadsorbents for Highly Efficient Organic Dye-Sensitized Solar Cells,Chemistry - A European Journal,19,10.1002/chem.201301658,15545--15555,46,,01/01/2013,Choi__2013,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
690,9.79,0.71,4.78,"0.3 M 1-methyl-3-propylimidazolium iodide (MPII), 0.03 M I2 , 0.07 M LiI, 0.1 M guanidinium thiocyanate and 0.4 M 4-tert-butylpyridine (TBP)",0.16,-,-,TiO2 film (18um thick ),-,24 hours,AM 1.5G 100mW/cm2,-,Liang Han and Rui Kang and Xiaoyan Zu and Yanhong Cui and Jianrong Gao,Novel coumarin sensitizers based on 2-(thiophen-2-yl)thiazole $\uppi$-bridge for dye-sensitized solar cells,Photochem. Photobiol. Sci.,14,10.1039/c5pp00216h,2046--2053,11,,01/01/2015,Han_2015,,,CCN(c1ccc2c(c1)oc(=O)c(c2)c1csc(n1)c1ccc(s1)C=C(C(=O)O)C#N)CC,coumarin,460,581,CH3OH-CHCl3
500,0.96,0.69,0.33,"0.3 M 1-methyl-3-propylimidazolium iodide (MPII), 0.03 M I2 , 0.07 M LiI, 0.1 M guanidinium thiocyanate and 0.4 M 4-tert-butylpyridine (TBP)",0.16,-,-,TiO2 film (18um thick ),-,24 hours,AM 1.5G 100mW/cm2,-,Liang Han and Rui Kang and Xiaoyan Zu and Yanhong Cui and Jianrong Gao,Novel coumarin sensitizers based on 2-(thiophen-2-yl)thiazole $\uppi$-bridge for dye-sensitized solar cells,Photochem. Photobiol. Sci.,14,10.1039/c5pp00216h,2046--2053,11,,01/01/2015,Han_2015,,,CCN(c1ccc2c(c1)oc(=O)c(c2)c1csc(n1)c1ccc(s1)/C=C\1/SC(=S)N(C1=O)CC(=O)O)CC,coumarin,489,607,CH3OH-CHCl3
660,7.72,0.71,3.62,"0.3 M 1-methyl-3-propylimidazolium iodide (MPII), 0.03 M I2 , 0.07 M LiI, 0.1 M guanidinium thiocyanate and 0.4 M 4-tert-butylpyridine (TBP)",0.16,-,-,TiO2 film (18um thick ),-,24 hours,AM 1.5G 100mW/cm2,-,Liang Han and Rui Kang and Xiaoyan Zu and Yanhong Cui and Jianrong Gao,Novel coumarin sensitizers based on 2-(thiophen-2-yl)thiazole $\uppi$-bridge for dye-sensitized solar cells,Photochem. Photobiol. Sci.,14,10.1039/c5pp00216h,2046--2053,11,,01/01/2015,Han_2015,,,CCN(c1ccc2c(c1)oc(=O)c(c2)c1ccc(cc1)c1ccc(s1)C=C(C(=O)O)C#N)CC,coumarin,438,500,CH3OH-CHCl3
554,2.98,0.63,1.04,"0.5 M 1-butyl-3-methylimidazolium iodide, 0.10 M LiI, 0.05 M I2, and 0.5 M tert-butylpyridine in acetonitrile",0.25,-,-,"TiO2 film (6 um,+4um scattering layer )",117 nmol/cm2,12 hours,AM 1.5G 100mW/cm2,-,Qinghua Chen and Nan Wu and Yanyan Liu and Xiaoyan Li and Bo Liu,"Twisted coumarin dyes for dye-sensitized solar cells with high photovoltage: adjustment of optical, electrochemical, and photovoltaic properties by the molecular structure",{RSC} Adv.,6,10.1039/c6ra17930d,87969--87977,91,,01/01/2016,Chen_2016,,,OC(=O)c1ccc(cc1)c1ccccc1c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C,coumarin,407,485,acetonitrile
704,4.57,0.724,2.33,"0.5 M 1-butyl-3-methylimidazolium iodide, 0.10 M LiI, 0.05 M I2, and 0.5 M tert-butylpyridine in acetonitrile",0.25,-,-,"TiO2 film (6 um,+4um scattering layer )",212 nmol/cm2,12 hours,AM 1.5G 100mW/cm2,-,Qinghua Chen and Nan Wu and Yanyan Liu and Xiaoyan Li and Bo Liu,"Twisted coumarin dyes for dye-sensitized solar cells with high photovoltage: adjustment of optical, electrochemical, and photovoltaic properties by the molecular structure",{RSC} Adv.,6,10.1039/c6ra17930d,87969--87977,91,,01/01/2016,Chen_2016,,,OC(=O)c1ccc(cc1)c1cccc(c1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C,coumarin,414,496,acetonitrile
693,3.37,0.705,1.64,"0.5 M 1-butyl-3-methylimidazolium iodide, 0.10 M LiI, 0.05 M I2, and 0.5 M tert-butylpyridine in acetonitrile",0.25,5 mM CDCA,-,"TiO2 film (6 um,+4um scattering layer )",212 nmol/cm2,12 hours,AM 1.5G 100mW/cm2,-,Qinghua Chen and Nan Wu and Yanyan Liu and Xiaoyan Li and Bo Liu,"Twisted coumarin dyes for dye-sensitized solar cells with high photovoltage: adjustment of optical, electrochemical, and photovoltaic properties by the molecular structure",{RSC} Adv.,6,10.1039/c6ra17930d,87969--87977,91,,01/01/2016,Chen_2016,,,OC(=O)c1ccc(cc1)c1cccc(c1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C,coumarin,414,496,acetonitrile
687,5.63,0.695,2.69,"0.5 M 1-butyl-3-methylimidazolium iodide, 0.10 M LiI, 0.05 M I2, and 0.5 M tert-butylpyridine in acetonitrile",0.25,-,-,"TiO2 film (6 um,+4um scattering layer )",202 nmol/cm2,12 hours,AM 1.5G 100mW/cm2,-,Qinghua Chen and Nan Wu and Yanyan Liu and Xiaoyan Li and Bo Liu,"Twisted coumarin dyes for dye-sensitized solar cells with high photovoltage: adjustment of optical, electrochemical, and photovoltaic properties by the molecular structure",{RSC} Adv.,6,10.1039/c6ra17930d,87969--87977,91,,01/01/2016,Chen_2016,,,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C,coumarin,420,509,acetonitrile
711,6.21,0.729,3.22,"0.5 M 1-butyl-3-methylimidazolium iodide, 0.10 M LiI, 0.05 M I2, and 0.5 M tert-butylpyridine in acetonitrile",0.25,5 mM CDCA,-,"TiO2 film (6 um,+4um scattering layer )",202 nmol/cm2,12 hours,AM 1.5G 100mW/cm2,-,Qinghua Chen and Nan Wu and Yanyan Liu and Xiaoyan Li and Bo Liu,"Twisted coumarin dyes for dye-sensitized solar cells with high photovoltage: adjustment of optical, electrochemical, and photovoltaic properties by the molecular structure",{RSC} Adv.,6,10.1039/c6ra17930d,87969--87977,91,,01/01/2016,Chen_2016,,,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C,coumarin,420,509,acetonitrile
581,14.66,0.686,5.97,"0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), 0.5 m 4-tert-butylpyridine (TBP), 0.05 m I2 and 0.1 m LiI in CH3CN",0.16,-,-,"TiO2 film (14 um, 20 nm particle +4um scattering layer )",187 nmol/cm2,12 hours,AM 1.5G 100mW/cm2,-,In Taek Choi{\hspace{0.167em}} and Myung Jong Ju{\hspace{0.167em}} and Sang Hyun Song and Sang Gyun Kim and Dae Won Cho and Chan Im and Hwan Kyu Kim,Tailor-Made Hole-Conducting Coadsorbents for Highly Efficient Organic Dye-Sensitized Solar Cells,Chemistry - A European Journal,19,10.1002/chem.201301658,15545--15555,46,,01/01/2013,Choi__2013,,,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,511,572,T-BuOH-AN
756,8.98,0.69,4.66,"0.6 M 1-methyl-3-propylimidazolium iodide (PMII), 0.10 M guanidinium thiocyanate, 0.03 M I2 , 0.5 M tert-butylpyridine in acetonitrile and valeronitrile (85:15)",-,-,-,TiO2 (20 nm particle size),-,15 hours,AM 1.5G 100 mW/cm2,-,Yanping Hong and Jin-Yun Liao and Jianlong Fu and Dai-Bin Kuang and Herbert Meier and Cheng-Yong Su and Derong Cao,Performance of dye-sensitized solar cells based on novel sensitizers bearing asymmetric double D-$\uppi$-A chains with arylamines as donors,Dyes and Pigments,94,10.1016/j.dyepig.2012.02.011,481--489,3,,01/01/2012,Hong_2012,,,N#C/C(=C\c1ccc(cc1)N(c1ccccc1)CCCCCCN1c2ccccc2Sc2c1ccc(c2)/C=C(/C(=O)O)\C#N)/C(=O)O,phenothiazine,422,610,CH2Cl2/MeOH (1:1)
580,12.2,0.68,4.82,"0.6 M 1,2-dimethyl-3-propyl imidazolium iodide, 0.05 M iodine, 0.1 M LiI, and 0.5 M tert-butylpyridine in acetonitrile",-,-,-,"TiO2 film (5 um,+4um scattering layer )",230 nmol/cm2,-,AM 1.5G 100mW/cm2,-,Kang Deuk Seo and In Tack Choi and Young Geun Park and Sunwoo Kang and Jin Yong Lee and Hwan Kyu Kim,Novel D{\textendash}A{\textendash}$\uppi${\textendash}A coumarin dyes containing low band-gap chromophores for dye-sensitised solar cells,Dyes and Pigments,94,10.1016/j.dyepig.2012.02.015,469--474,3,,01/01/2012,Seo_2012,,,N#C/C(=C\c1ccc(s1)c1ccc(c2c1nsn2)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,507,720,CHCl3/MeOH
580,14.3,0.72,5.97,"0.6 M 1,2-dimethyl-3-propyl imidazolium iodide, 0.05 M iodine, 0.1 M LiI, and 0.5 M tert-butylpyridine in acetonitrile",-,40 mM DCA,-,"TiO2 film (5 um,+4um scattering layer )",130 nmol/cm2,-,AM 1.5G 100mW/cm2,-,Kang Deuk Seo and In Tack Choi and Young Geun Park and Sunwoo Kang and Jin Yong Lee and Hwan Kyu Kim,Novel D{\textendash}A{\textendash}$\uppi${\textendash}A coumarin dyes containing low band-gap chromophores for dye-sensitised solar cells,Dyes and Pigments,94,10.1016/j.dyepig.2012.02.015,469--474,3,,01/01/2012,Seo_2012,,,N#C/C(=C\c1ccc(s1)c1ccc(c2c1nsn2)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,507,720,CHCl3/MeOH
550,10.8,0.66,3.93,"0.6 M 1,2-dimethyl-3-propyl imidazolium iodide, 0.05 M iodine, 0.1 M LiI, and 0.5 M tert-butylpyridine in acetonitrile",-,-,-,"TiO2 film (5 um,+4um scattering layer )",220 nmol/cm2,-,AM 1.5G 100mW/cm2,-,Kang Deuk Seo and In Tack Choi and Young Geun Park and Sunwoo Kang and Jin Yong Lee and Hwan Kyu Kim,Novel D{\textendash}A{\textendash}$\uppi${\textendash}A coumarin dyes containing low band-gap chromophores for dye-sensitised solar cells,Dyes and Pigments,94,10.1016/j.dyepig.2012.02.015,469--474,3,,01/01/2012,Seo_2012,,,N#C/C(=C\c1sc(c2c1OCCO2)c1ccc(c2c1nsn2)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,520,720,CHCl3/MeOH
560,13.3,0.68,5.03,"0.6 M 1,2-dimethyl-3-propyl imidazolium iodide, 0.05 M iodine, 0.1 M LiI, and 0.5 M tert-butylpyridine in acetonitrile",-,40 mM DCA,-,"TiO2 film (5 um,+4um scattering layer )",170 nmol/cm2,-,AM 1.5G 100mW/cm2,-,Kang Deuk Seo and In Tack Choi and Young Geun Park and Sunwoo Kang and Jin Yong Lee and Hwan Kyu Kim,Novel D{\textendash}A{\textendash}$\uppi${\textendash}A coumarin dyes containing low band-gap chromophores for dye-sensitised solar cells,Dyes and Pigments,94,10.1016/j.dyepig.2012.02.015,469--474,3,,01/01/2012,Seo_2012,,,N#C/C(=C\c1sc(c2c1OCCO2)c1ccc(c2c1nsn2)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,coumarin,520,720,CHCl3/MeOH
